course_id	student_id	posttest	master	answer	duration
long_video	390708162	transfer	0	6	26948
long_video	390708162	similar	0	30	24162
long_video	385149721	transfer	0	8	3128
long_video	384426322	transfer	1	7	8215
long_video	385149721	similar	0	2	29566
long_video	384426322	similar	1	9	58020
long_video	384649713	transfer	0	8	4708
long_video	384649713	similar	1	9	13973
long_video	386472832	transfer	1	7	5645
long_video	382081253	transfer	0	8	2598
long_video	385319122	transfer	1	7	11419
long_video	386472832	similar	1	9	91110
long_video	391640763	transfer	1	7	9314
long_video	385319122	similar	1	9	35124
long_video	391640763	similar	1	9	22048
long_video	384171162	transfer	0	8	6790
long_video	384171162	similar	1	9	51420
long_video	385131161	transfer	1	7	3655
long_video	385131161	similar	0	3	6777
long_video	384184292	transfer	1	7	15427
long_video	384184292	similar	1	9	28805
long_video	386404851	transfer	1	7	17051
long_video	386404851	similar	1	9	18715
long_video	382905692	transfer	1	7	27790
long_video	382905692	similar	1	9	13491
long_video	390768303	transfer	0	8	5292
long_video	393059741	transfer	1	7	59537
long_video	393059741	similar	1	9	29260
long_video	390768303	similar	0	7	41578
long_video	386925383	transfer	1	7	15325
long_video	386925383	similar	1	9	24976
long_video	390798572	transfer	0	8	26067
long_video	390798572	similar	0	0	24429
long_video	392841882	transfer	1	7	14288
long_video	392841882	similar	1	9	15378
long_video	383174652	transfer	0	8	2927
long_video	383174652	similar	0	6	1707
long_video	391723331	transfer	1	7	8982
long_video	391723331	similar	1	9	9578
long_video	390698161	transfer	0	8	21144
long_video	390888311	transfer	1	7	19098
long_video	390888311	similar	1	9	24437
long_video	383346441	transfer	1	7	31378
long_video	382029862	transfer	0	8	21506
long_video	383346441	similar	1	9	57222
long_video	382029862	similar	0	3	14480
long_video	382664883	transfer	1	7	11139
long_video	382664883	similar	1	9	9122
long_video	385187532	transfer	0	8	17274
long_video	385187532	similar	0	6	13118
long_video	381866873	transfer	0	8	35103
long_video	392731683	transfer	0	9	16648
long_video	381866873	similar	0	3	15239
long_video	392731683	similar	0	10	11666
long_video	382081253	similar	0	6	1540822
long_video	393086353	transfer	1	7	5292
long_video	384829351	transfer	0	8	12045
long_video	393086353	similar	0	30	78286
long_video	384829351	similar	0	6	15547
long_video	385716203	transfer	1	7	10904
long_video	385716203	similar	0	10	12498
long_video	386348582	transfer	1	7	10511
long_video	391977012	transfer	1	7	12278
long_video	387603022	transfer	0	8	22061
long_video	391741962	transfer	0	6	24571
long_video	391741962	similar	0	3	7849
long_video	391977012	similar	1	9	26925
long_video	386348582	similar	1	9	67603
long_video	391436353	transfer	1	7	38650
long_video	384300812	transfer	1	7	46627
long_video	391436353	similar	1	9	46826
long_video	384300812	similar	1	9	28853
long_video	386069822	transfer	1	7	16043
long_video	386069822	similar	1	9	22511
long_video	381925891	transfer	0	8	6611
long_video	384844603	transfer	0	9	16475
long_video	384844603	similar	0	6	11133
long_video	381925891	similar	1	9	35210
long_video	382438543	transfer	0	4	21123
long_video	382438543	similar	0	3	7017
long_video	383027071	transfer	1	7	19297
long_video	393092433	transfer	1	7	23277
long_video	383027071	similar	1	9	21511
long_video	388200673	transfer	1	7	4464
long_video	393092433	similar	0	3	11763
long_video	382147333	transfer	1	7	25018
long_video	382147333	similar	1	9	20967
long_video	388200673	similar	0	11	13592
long_video	383126171	transfer	1	7	17335
long_video	384538372	transfer	0	8	19075
long_video	383126171	similar	1	9	16685
long_video	384538372	similar	0	8	18331
long_video	381893302	transfer	0	6	38274
long_video	387320341	transfer	0	2	9970
long_video	381893302	similar	1	9	76021
long_video	389411303	transfer	1	7	61471
long_video	387320341	similar	0	2	3290
long_video	381517933	transfer	1	7	19077
long_video	381517933	similar	1	9	12167
long_video	390297671	transfer	0	8	2734
long_video	389411303	similar	1	9	48434
long_video	390297671	similar	0	5	5469
long_video	381433281	transfer	0	8	6684
long_video	383265892	transfer	1	7	60835
long_video	381433281	similar	0	3	12795
long_video	383265892	similar	1	9	33682
long_video	387518461	transfer	0	5	10085
long_video	387518461	similar	0	3	5250
long_video	388721482	transfer	1	7	22281
long_video	387936611	transfer	1	7	4189
long_video	388721482	similar	1	9	20403
long_video	381831983	transfer	0	5	19922
long_video	381831983	similar	0	8.89E+24	16612
long_video	383836623	transfer	0	8	2640
long_video	383836623	similar	1	9	48824
long_video	387936611	similar	1	9	76061
long_video	385450952	transfer	1	7	50643
long_video	393083381	transfer	1	7	47449
long_video	381782711	transfer	1	7	25947
long_video	382507291	transfer	1	7	14698
long_video	382507291	similar	0	10	9711
long_video	381782711	similar	1	9	17732
long_video	393083381	similar	1	9	41680
long_video	385450952	similar	0	10	110865
long_video	382992211	transfer	0	7	17531
long_video	389623373	transfer	0	8	14847
long_video	382992211	similar	1	9	20202
long_video	389623373	similar	0	3	9595
long_video	385494432	transfer	1	7	59381
long_video	388866113	transfer	1	7	35207
long_video	385494432	similar	1	9	40367
long_video	388866113	similar	1	9	22909
long_video	382121092	transfer	1	7	8417
long_video	382121092	similar	1	9	14093
long_video	384308943	transfer	0	8	6734
long_video	384308943	similar	0	10	12503
long_video	382586112	transfer	0	8	9038
long_video	382586112	similar	0	10	19713
long_video	391030202	transfer	1	7	20551
long_video	391030202	similar	1	9	17353
long_video	381936852	transfer	0	85	6680
long_video	386240212	transfer	0	63	5611
long_video	381484373	transfer	0	8	15738
long_video	386240212	similar	0	56	4604
long_video	381484373	similar	0	11	17271
long_video	392698891	transfer	0	77	17557
long_video	383599572	transfer	1	7	6139
long_video	383599572	similar	1	9	9801
long_video	392698891	similar	1	9	11104
long_video	384129061	transfer	1	7	24843
long_video	384129061	similar	0	8	15628
long_video	386561912	transfer	0	5	73165
long_video	386561912	similar	0	10	7502
long_video	388263462	transfer	1	7	30254
long_video	388263462	similar	1	9	47411
long_video	386280401	transfer	1	7	12562
long_video	386280401	similar	1	9	10810
long_video	387426351	transfer	0	8	8913
long_video	387426351	similar	1	9	6046
long_video	384274413	transfer	0	8	11881
long_video	384274413	similar	0	6	12386
long_video	382632922	transfer	1	7	6881
long_video	382632922	similar	1	9	8207
long_video	393112763	transfer	1	7	8136
long_video	393112763	similar	0	10	9612
long_video	392733713	transfer	1	7	15959
long_video	384450781	transfer	1	7	38793
long_video	384450781	similar	1	9	37838
long_video	393034391	transfer	1	7	99447
long_video	393034391	similar	1	9	31588
long_video	391261211	transfer	1	7	25222
long_video	391261211	similar	1	9	20825
long_video	381447001	transfer	1	7	10696
long_video	381447001	similar	1	9	9202
long_video	382145701	transfer	0	8	3533
long_video	382145701	similar	0	3	4580
long_video	392829103	transfer	1	7	15937
long_video	392829103	similar	1	9	13713
long_video	382934463	transfer	1	7	24674
long_video	382934463	similar	1	9	21505
long_video	382901453	transfer	0	8	2754
long_video	382901453	similar	0	3	7766
long_video	387695311	transfer	1	7	9796
long_video	387695311	similar	1	9	14565
long_video	386650733	transfer	1	7	78099
long_video	386650733	similar	1	9	44403
long_video	384512953	transfer	1	7	6371
long_video	388730922	transfer	1	7	3990
long_video	384512953	similar	0	.	36583
long_video	388730922	similar	1	9	19990
long_video	381948712	transfer	0	8	2025
long_video	381948712	similar	0	10	16301
long_video	382318781	transfer	0	8	11829
long_video	382318781	similar	0	10	22919
long_video	384670841	transfer	0	8	9863
long_video	384670841	similar	0	4	14495
long_video	381239902	transfer	1	7	12631
long_video	381239902	similar	1	9	9790
long_video	385793521	transfer	0	8	3394
long_video	385793521	similar	0	10	8962
long_video	390502522	transfer	1	7	5185
long_video	390502522	similar	1	9	5350
long_video	381629553	transfer	1	7	44064
long_video	382856321	transfer	0	5	6224
long_video	382856321	similar	0	5	3604
long_video	383118301	transfer	0	8	3340
long_video	383118301	similar	0	3	3132
long_video	381629553	similar	0	6	81274
long_video	382359243	transfer	1	7	20128
long_video	382359243	similar	0	3	23394
long_video	381901342	transfer	1	7	5203
long_video	383680093	transfer	0	8	2817
long_video	383680093	similar	0	3	4868
long_video	379685641	transfer	0	8	3841
long_video	379685641	similar	0	6	4400
long_video	382579602	transfer	0	8	5441
long_video	382579602	similar	0	7	10196
long_video	381901342	similar	0	10	39928
long_video	384917903	transfer	1	7	23752
long_video	384917903	similar	1	9	13012
long_video	386220672	transfer	1	7	5171
long_video	382387431	transfer	0	8	24427
long_video	382387431	similar	0	[Ôºç[	6874
long_video	385800153	transfer	0	8	3964
long_video	385800153	similar	0	2	4513
long_video	386220672	similar	0	10	67269
long_video	381894982	transfer	0	9	9923
long_video	381894982	similar	1	9	24211
long_video	381678961	transfer	1	7	21709
long_video	381678961	similar	0	3	12243
long_video	382267162	transfer	0	5	32081
long_video	382267162	similar	0	6	16766
long_video	384220361	transfer	0	8	38318
long_video	384220361	similar	1	9	31825
long_video	383951681	transfer	1	7	4179
long_video	383951681	similar	1	9	7101
long_video	384860051	transfer	1	7	11721
long_video	384860051	similar	1	9	5878
long_video	382013603	transfer	1	7	4478
long_video	382013603	similar	1	9	138777
long_video	382921811	transfer	0	6	60227
long_video	382921811	similar	0	3	16149
long_video	382874043	transfer	0	4	13261
long_video	382874043	similar	0	6	3447
long_video	384016721	transfer	0	9	251492
long_video	384016721	similar	0	5	12322
long_video	381993882	transfer	1	7	7198
long_video	381993882	similar	1	9	15259
long_video	384185412	transfer	0	8	2817
long_video	382629701	transfer	1	7	3014
long_video	384185412	similar	0	4	6659
long_video	382629701	similar	0	8	4102
long_video	391609993	transfer	1	7	12615
long_video	391609993	similar	1	9	12393
long_video	383333701	transfer	1	7	8860
long_video	383333701	similar	1	9	10700
long_video	381964953	transfer	1	7	2654
long_video	382007232	transfer	0	8	3607
long_video	386227342	transfer	1	7	3339
long_video	389664381	transfer	1	7	12547
long_video	389664381	similar	1	9	19364
long_video	386227342	similar	0	11	14233
long_video	381964953	similar	0	1	24822
long_video	384167593	transfer	0	8	9557
long_video	384167593	similar	0	2	37392
long_video	383862511	transfer	1	7	15504
long_video	383862511	similar	0	8	15969
long_video	388309063	transfer	0	8	17648
long_video	388309063	similar	1	9	26209
long_video	385560911	transfer	1	7	21897
long_video	385560911	similar	1	9	12596
long_video	382636483	transfer	0	8	9608
long_video	382636483	similar	0	3	8356
long_video	382084113	transfer	1	7	11413
long_video	382084113	similar	1	9	21808
long_video	386398981	transfer	0	7	21386
long_video	386398981	similar	1	9	15277
long_video	384440042	transfer	0	8	17934
long_video	384440042	similar	0	3	6449
long_video	384429713	transfer	1	7	13818
long_video	384429713	similar	1	9	12626
long_video	382308502	transfer	1	7	18860
long_video	382308502	similar	0	5	10836
long_video	388291793	transfer	1	7	10709
long_video	383668421	transfer	0	8	6107
long_video	381919861	transfer	1	7	3904
long_video	388291793	similar	0	5	24245
long_video	381919861	similar	0	11	20948
long_video	382495512	transfer	0	8	27254
long_video	382495512	similar	1	9	17782
long_video	382432283	transfer	0	8	3896
long_video	382432283	similar	0	11	15879
long_video	382123233	transfer	0	6	13558
long_video	382123233	similar	1	9	8752
long_video	385391642	transfer	0	8	11480
long_video	382961372	transfer	0	8	11083
long_video	382961372	similar	0	6	8424
long_video	381442952	transfer	0	9	22218
long_video	385391642	similar	0	3	29383
long_video	381442952	similar	0	10	24322
long_video	382791973	transfer	0	8	5232
long_video	383743623	transfer	0	8	5667
long_video	383743623	similar	0	18	5675
long_video	384269301	transfer	0	8	3776
long_video	381846152	transfer	0	8	6563
long_video	384269301	similar	1	9	37972
long_video	381846152	similar	0	7	65232
long_video	381727521	transfer	0	8	5028
long_video	381727521	similar	0	8	26040
long_video	389190502	transfer	0	8	13441
long_video	389190502	similar	0	5	9737
long_video	383283063	transfer	0	6	24880
long_video	383283063	similar	0	3	12695
long_video	385513123	transfer	0	8	4305
long_video	385513123	similar	0	6	1559
long_video	384723632	transfer	1	7	7915
long_video	384723632	similar	0	2	3044
long_video	389668492	transfer	1	7	12527
long_video	389668492	similar	1	9	14803
long_video	383630062	transfer	1	7	11247
long_video	383630062	similar	1	9	12033
long_video	386309501	transfer	1	7	21181
long_video	386309501	similar	1	9	18493
long_video	382203263	transfer	0	3	5409
long_video	382203263	similar	0	3	2292
long_video	374798033	transfer	1	7	21517
long_video	374798033	similar	0	10	45927
long_video	388579772	transfer	0	8	3589
long_video	388579772	similar	0	4	5619
long_video	385907933	transfer	0	8	8883
long_video	381655512	transfer	1	7	8283
long_video	381655512	similar	0	1	5688
long_video	382141341	transfer	0	9	6523
long_video	382141341	similar	0	2	16956
long_video	391874103	transfer	1	7	16496
long_video	391874103	similar	1	9	19416
long_video	384779771	transfer	0	8	4119
long_video	384779771	similar	0	2	4173
long_video	382960701	transfer	0	8	6519
long_video	382960701	similar	0	3	13443
long_video	383927531	transfer	0	8	17483
long_video	387146331	transfer	0	8	15470
long_video	387146331	similar	0	10	12936
long_video	391385723	transfer	0	9	28216
long_video	391385723	similar	0	6	2798
long_video	389457551	transfer	1	7	10627
long_video	389457551	similar	1	9	7632
long_video	383619032	transfer	1	7	15965
long_video	383619032	similar	0	5	21299
long_video	383721162	transfer	1	7	3440
long_video	383721162	similar	0	6	56449
long_video	383732723	transfer	1	7	17288
long_video	386285191	transfer	1	7	2583
long_video	383732723	similar	1	9	12040
long_video	386285191	similar	0	10	8956
long_video	382390012	transfer	0	8	11347
long_video	382390012	similar	0	10	7307
long_video	381774873	transfer	0	5	2957
long_video	381641041	transfer	1	7	22843
long_video	381774873	similar	0	8	1547
long_video	381641041	similar	1	9	14431
long_video	382567072	transfer	1	7	12893
long_video	382567072	similar	1	9	2937
long_video	382246271	transfer	0	8	3894
long_video	382246271	similar	0	11	17826
long_video	383885213	transfer	0	8	2274
long_video	387468663	transfer	0	8	8255
long_video	383885213	similar	0	36	38391
long_video	387468663	similar	1	9	28615
long_video	381756023	transfer	1	7	9947
long_video	381756023	similar	1	9	20088
long_video	383845392	transfer	1	7	3102
long_video	383451803	transfer	1	7	3700
long_video	389070092	transfer	1	7	29139
long_video	383845392	similar	1	9	10245
long_video	389115433	transfer	0	8	4643
long_video	389115433	similar	0	8	35325
long_video	383574623	transfer	0	8	4169
long_video	389070092	similar	1	9	19918
long_video	383574623	similar	0	5	4997
long_video	383749952	transfer	1	7	36939
long_video	386357142	transfer	1	7	9788
long_video	385869872	transfer	0	9	16216
long_video	386357142	similar	1	9	8477
long_video	381484111	transfer	0	8	14407
long_video	383451803	similar	0	10	58107
long_video	383749952	similar	1	9	90358
long_video	381484111	similar	1	9	42147
long_video	382124813	transfer	1	7	29621
long_video	382124813	similar	1	9	11845
long_video	381703122	transfer	0	8	15121
long_video	381703122	similar	0	10	26843
long_video	388001513	transfer	1	7	21254
long_video	382472243	transfer	1	7	17559
long_video	388001513	similar	1	9	24934
long_video	382472243	similar	1	9	37140
long_video	384226512	transfer	1	7	6459
long_video	384226512	similar	1	9	7643
long_video	385186321	transfer	1	7	8058
long_video	385186321	similar	0	5	24279
long_video	383362993	transfer	0	5	4685
long_video	383362993	similar	0	8	3197
long_video	382474461	transfer	0	8	25377
long_video	382474461	similar	1	9	12032
long_video	388736551	transfer	0	4	3478
long_video	388736551	similar	0	5	3912
long_video	386503783	transfer	0	8	3476
long_video	392215863	transfer	0	9	10368
long_video	386503783	similar	0	10	13471
long_video	392215863	similar	0	8	13739
long_video	383856303	transfer	0	5	4047
long_video	383856303	similar	0	3	4796
long_video	390719863	transfer	1	7	2533
long_video	381922262	transfer	0	9	45132
long_video	381844193	transfer	0	8	3979
long_video	381844193	similar	0	5	1682
long_video	381922262	similar	0	11	34484
long_video	390719863	similar	0	3	8282
long_video	383041491	transfer	1	7	23621
long_video	383041491	similar	1	9	17038
long_video	384160261	transfer	0	5	5399
long_video	381466243	transfer	0	9	6689
long_video	384160261	similar	0	5	4434
long_video	391111672	transfer	0	8	15279
long_video	381466243	similar	0	11	7808
long_video	391111672	similar	0	10	55121
long_video	383114473	transfer	1	7	24872
long_video	384953672	transfer	0	8	8034
long_video	383114473	similar	0	8	24487
long_video	384953672	similar	0	8	4699
long_video	383681701	transfer	1	7	10999
long_video	383428622	transfer	0	8	120933
long_video	383681701	similar	0	5	13931
long_video	383428622	similar	0	6	6622
long_video	386491842	transfer	1	7	4711
long_video	391431273	transfer	1	7	5335
long_video	391431273	similar	1	9	5506
long_video	383043663	transfer	1	7	17880
long_video	383043663	similar	1	9	17174
long_video	384352331	transfer	0	8	2640
long_video	386491842	similar	1	9	88496
long_video	384352331	similar	0	8	24762
long_video	383390831	transfer	0	8	4819
long_video	385306081	transfer	1	7	10928
long_video	383390831	similar	0	10	7133
long_video	385306081	similar	1	9	15976
long_video	362875301	transfer	1	7	20614
long_video	389138161	transfer	1	7	19628
long_video	362875301	similar	1	9	22204
long_video	389138161	similar	1	9	12944
long_video	382560242	transfer	0	8	5775
long_video	382560242	similar	0	3	6376
long_video	382991702	transfer	0	8	9833
long_video	382991702	similar	0	10	5913
long_video	382780032	transfer	0	8	2826
long_video	382040443	transfer	0	8	6328
long_video	382859371	transfer	0	10	42497
long_video	382040443	similar	0	6	3178
long_video	383681131	transfer	1	7	19605
long_video	382859371	similar	0	6	16742
long_video	383681131	similar	0	6	34143
long_video	386544852	transfer	1	7	14171
long_video	386544852	similar	0	2	12132
long_video	389752143	transfer	1	7	3327
long_video	389752143	similar	0	6	3142
long_video	385554711	transfer	1	7	5524
long_video	389573921	transfer	0	8	2754
long_video	383455003	transfer	0	8	16838
long_video	389573921	similar	0	8	8266
long_video	383455003	similar	0	8	4169
long_video	389348442	transfer	1	7	17279
long_video	385554711	similar	0	3	3017
long_video	389348442	similar	1	9	29067
long_video	383614941	transfer	0	8	7852
long_video	383614941	similar	0	0.8	2144
long_video	387581642	transfer	1	7	21774
long_video	387581642	similar	1	9	16189
long_video	390653791	transfer	1	7	20474
long_video	390653791	similar	1	9	9432
long_video	382818061	transfer	0	8	8646
long_video	383465711	transfer	0	9	31320
long_video	383465711	similar	0	3	4574
long_video	382818061	similar	0	8	8335
long_video	383762831	transfer	0	8	7252
long_video	383762831	similar	0	8	20383
long_video	386599653	transfer	0	5	10231
long_video	386599653	similar	0	3	5118
long_video	384025221	transfer	1	7	12092
long_video	384025221	similar	1	9	6237
long_video	382454542	transfer	1	7	11573
long_video	382423373	transfer	1	7	3072
long_video	382454542	similar	1	9	20840
long_video	382423373	similar	0	3	7811
long_video	381996551	transfer	0	9	11348
long_video	383333122	transfer	1	7	14332
long_video	382086382	transfer	0	10	23674
long_video	382086382	similar	0	5	2104
long_video	381996551	similar	0	10	9272
long_video	383333122	similar	1	9	11827
long_video	382132301	transfer	0	5	3290
long_video	382132301	similar	0	4	6722
long_video	382581032	transfer	1	7	24619
long_video	382581032	similar	1	9	11752
long_video	389035902	transfer	0	8	28487
long_video	382108631	transfer	1	7	20244
long_video	387213852	transfer	0	8	17255
long_video	389035902	similar	0	3	21475
long_video	387213852	similar	0	3	12312
long_video	382108631	similar	1	9	13605
long_video	382992003	transfer	1	7	110289
long_video	383605601	transfer	0	8	4115
long_video	382992003	similar	1	9	16694
long_video	383605601	similar	1	9	30263
long_video	382614763	transfer	0	8	3041
long_video	382614763	similar	0	5	19239
long_video	383592653	transfer	0	8	11459
long_video	383592653	similar	0	10	9619
long_video	381584503	transfer	1	7	11737
long_video	381584503	similar	1	9	11101
long_video	382809062	transfer	0	8	4713
long_video	391696353	transfer	1	7	2748
long_video	382809062	similar	0	6	9187
long_video	382252441	transfer	0	8	9232
long_video	382252441	similar	0	8	2413
long_video	390635333	transfer	0	4	5201
long_video	390635333	similar	0	5	1780
long_video	386533532	transfer	1	7	11435
long_video	382343183	transfer	1	7	17653
long_video	384692143	transfer	1	7	19608
long_video	386533532	similar	1	9	14804
long_video	391401783	transfer	1	7	17731
long_video	384692143	similar	0	3	23476
long_video	391401783	similar	0	3	8815
long_video	391696353	similar	0	3	6565
long_video	382343183	similar	1	9	24255
long_video	382054322	transfer	0	8	3181
long_video	382054322	similar	0	4	8621
long_video	384530053	transfer	1	7	29274
long_video	387770861	transfer	1	7	16207
long_video	387770861	similar	1	9	11113
long_video	384530053	similar	1	9	43068
long_video	384937733	transfer	0	8	11128
long_video	384937733	similar	0	5	1642
long_video	383546043	transfer	0	2	14794
long_video	383546043	similar	1	9	1549
long_video	383248263	transfer	1	7	5626
long_video	392877301	transfer	1	7	38636
long_video	383565753	transfer	0	69	19449
long_video	383565753	similar	0	65	6646
long_video	392877301	similar	1	9	28979
long_video	383248263	similar	0	11	32805
long_video	388077662	transfer	0	8	79837
long_video	388077662	similar	0	10	28632
long_video	383303772	transfer	0	75	4865
long_video	383303772	similar	0	88	2550
long_video	381897983	transfer	1	7	3167
long_video	381634352	transfer	1	7	17859
long_video	381634352	similar	0	5	20223
long_video	382105861	transfer	1	7	21533
long_video	381897983	similar	1	9	24962
long_video	382105861	similar	1	9	7420
long_video	381600051	transfer	1	7	12579
long_video	381600051	similar	1	9	16584
long_video	383653721	transfer	1	7	18977
long_video	384265853	transfer	1	7	7804
long_video	383048391	transfer	0	5	13293
long_video	384265853	similar	1	9	14149
long_video	383048391	similar	0	4	2617
long_video	383653721	similar	1	9	95765
long_video	382818343	transfer	1	7	17907
long_video	382818343	similar	1	9	19609
long_video	382772563	transfer	0	9	16408
long_video	382772563	similar	0	6	19570
long_video	382887543	transfer	1	7	13544
long_video	382887543	similar	0	7	33261
long_video	383245762	transfer	1	7	5242
long_video	383245762	similar	0	8	8885
long_video	383214282	transfer	0	6	34157
long_video	383214282	similar	0	3	6109
long_video	386802051	transfer	0	8	11106
long_video	389473982	transfer	1	7	19733
long_video	386802051	similar	0	3	5517
long_video	389473982	similar	1	9	12833
long_video	385961621	transfer	1	7	6234
long_video	391412312	transfer	0	8	18871
long_video	382474303	transfer	1	7	65117
long_video	391412312	similar	0	3	12617
long_video	385961621	similar	0	3	4625
long_video	382474303	similar	1	9	32662
long_video	381886623	transfer	0	6	21405
long_video	387806832	transfer	1	7	3711
long_video	387806832	similar	0	5	4720
long_video	381886623	similar	1	9	38169
long_video	383263011	transfer	1	7	15022
long_video	388957262	transfer	1	7	30022
long_video	383263011	similar	1	9	14379
long_video	382566131	transfer	0	8	13862
long_video	381428692	transfer	1	7	6883
long_video	382566131	similar	0	3	4850
long_video	388957262	similar	1	9	24525
long_video	381428692	similar	0	4	6182
long_video	382974981	transfer	1	7	3887
long_video	381401182	transfer	1	7	6730
long_video	382974981	similar	1	9	12995
long_video	381401182	similar	1	9	5575
long_video	383894851	transfer	0	.	25821
long_video	385531731	transfer	0	9	26485
long_video	381896281	transfer	1	7	11894
long_video	381896281	similar	1	9	10661
long_video	384416211	transfer	1	7	20835
long_video	381668733	transfer	1	7	15817
long_video	384416211	similar	1	9	12331
long_video	381668733	similar	1	9	19198
long_video	384702693	transfer	1	7	15739
long_video	381651293	transfer	1	7	18165
long_video	382470931	transfer	1	7	8304
long_video	384702693	similar	0	10	13230
long_video	382470931	similar	1	9	26390
long_video	381651293	similar	1	9	37468
long_video	384985932	transfer	0	8	27648
long_video	384985932	similar	0	10	21392
long_video	382923531	transfer	1	7	59820
long_video	382923531	similar	1	9	40180
long_video	386453042	transfer	0	8	2967
long_video	381475071	transfer	0	6	9675
long_video	386453042	similar	1	9	4266
long_video	381475071	similar	1	9	12728
long_video	382894161	transfer	0	9	39594
long_video	384555381	transfer	0	6	7684
long_video	384555381	similar	1	9	2630
long_video	382894161	similar	0	8	9376
long_video	383106862	transfer	1	7	28306
long_video	386108862	transfer	1	7	2585
long_video	381592782	transfer	0	6	2889
long_video	381592782	similar	0	6	2014
long_video	386108862	similar	0	6	8082
long_video	382105961	transfer	1	7	38886
long_video	383106862	similar	1	9	34390
long_video	382105961	similar	1	9	26283
long_video	382332811	transfer	1	7	8354
long_video	382332811	similar	0	10	8790
long_video	386939111	transfer	1	7	24341
long_video	388796611	transfer	0	8	5630
long_video	388796611	similar	0	3	2981
long_video	386939111	similar	0	8	31823
long_video	386432503	transfer	0	6	16327
long_video	381782351	transfer	1	7	17137
long_video	386857111	transfer	1	7	34013
long_video	381764743	transfer	0	5	2277
long_video	389699053	transfer	0	8	34780
long_video	386857111	similar	0	5	8621
long_video	386432503	similar	0	6	25854
long_video	385157242	transfer	0	8	12761
long_video	381782351	similar	1	9	31495
long_video	389699053	similar	0	5	21137
long_video	385157242	similar	0	8	5594
long_video	381764743	similar	0	2	2101
long_video	383669841	transfer	1	7	3443
long_video	383669841	similar	1	9	14262
long_video	391358471	transfer	1	7	23038
long_video	391358471	similar	0	3	8572
long_video	388160751	transfer	0	4	7586
long_video	388160751	similar	1	9	2723
long_video	383813043	transfer	0	8	5123
long_video	383813043	similar	0	3	7428
long_video	391389392	transfer	1	7	7756
long_video	383043812	transfer	0	8	5328
long_video	383043812	similar	0	8	4077
long_video	391389392	similar	1	9	18296
long_video	392408011	transfer	0	9	21879
long_video	392408011	similar	1	9	17690
long_video	381629282	transfer	1	7	42633
long_video	382079143	transfer	1	7	59029
long_video	387252292	transfer	0	8	8080
long_video	381553211	transfer	1	7	10643
long_video	381629282	similar	1	9	46449
long_video	381553211	similar	0	8	3523
long_video	387987931	transfer	1	7	2605
long_video	382079143	similar	1	9	52851
long_video	387987931	similar	0	4	14701
long_video	387252292	similar	1	9	109823
long_video	383476253	transfer	0	9	9371
long_video	383476253	similar	0	8	7233
long_video	382210712	transfer	0	8	6689
long_video	382210712	similar	0	58	2850
long_video	381693193	transfer	0	8	55378
long_video	389616522	transfer	1	7	4322
long_video	384911202	transfer	0	8	11073
long_video	381937031	transfer	0	8	4667
long_video	381937031	similar	0	96	3499
long_video	389616522	similar	0	8	40355
long_video	386287203	transfer	0	8	9951
long_video	386287203	similar	0	11	13279
long_video	385059702	transfer	1	7	20512
long_video	385059702	similar	0	8	3597
long_video	381745552	transfer	0	8	2502
long_video	381745552	similar	1	9	10113
long_video	383853343	transfer	0	9	10036
long_video	383853343	similar	0	8	3045
long_video	381669492	transfer	1	7	4757
long_video	383005153	transfer	1	7	20403
long_video	383005153	similar	1	9	28947
long_video	381669492	similar	0	6	28575
long_video	390482671	transfer	1	7	26795
long_video	390482671	similar	1	9	19411
long_video	381533013	transfer	0	8	8318
long_video	381533013	similar	0	5	3588
long_video	383499282	transfer	1	7	20116
long_video	383499282	similar	0	10	24266
long_video	392833712	transfer	1	7	26231
long_video	392833712	similar	1	9	37959
long_video	381900851	transfer	0	8	4460
long_video	381900851	similar	0	2	2497
long_video	381678231	transfer	0	8	3112
long_video	381678231	similar	0	10	22162
long_video	383943213	transfer	1	7	48996
long_video	383943213	similar	1	9	62192
long_video	389438403	transfer	0	8	3507
long_video	389438403	similar	0	2	2933
long_video	389830402	transfer	0	8	840077
long_video	389830402	similar	1	9	34121
long_video	386255733	transfer	1	7	7621
long_video	386255733	similar	1	9	12843
long_video	383563612	transfer	0	8	3746
long_video	383563612	similar	1	9	14376
long_video	387317533	transfer	1	7	20118
long_video	387317533	similar	0	10	35508
long_video	386962611	transfer	1	7	18854
long_video	386962611	similar	0	3	14008
long_video	383701032	transfer	0	8	5025
long_video	383701032	similar	0	5	2521
long_video	390783631	transfer	1	7	4673
long_video	383650583	transfer	0	8	40416
long_video	390783631	similar	0	6	51327
long_video	385140233	transfer	0	8	11709
long_video	385140233	similar	1	9	3010
long_video	383650583	similar	1	9	84407
long_video	381421113	transfer	0	8	5160
long_video	381421113	similar	0	3	2346
long_video	383974333	transfer	1	7	9968
long_video	383974333	similar	1	9	9532
long_video	387909621	transfer	0	8	21973
long_video	387909621	similar	0	89	1556
long_video	388368773	transfer	1	7	12957
long_video	388368773	similar	1	9	33452
long_video	390694152	transfer	0	8	3796
long_video	390694152	similar	0	10	9853
long_video	381525112	transfer	0	9	4493
long_video	381525112	similar	0	6	1939
long_video	386918733	transfer	1	7	69356
long_video	381898311	transfer	1	7	13265
long_video	386918733	similar	1	9	39896
long_video	391893012	transfer	0	89Ôº?8888800557555724	7720
